,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
805,CHEMBL543217,intermediate,COc1ccc(N(C)C(=O)Oc2ccc3c(c2)C(N)CC3)cc1,312.3690000000001,3.2764000000000015,1.0,4.0,6.522878745280337
806,CHEMBL146873,active,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)C)c1,274.364,2.2430000000000003,0.0,3.0,5.785156151952302
807,CHEMBL554179,active,C#CCNC1CCc2c(OC(=O)N(C)C)cccc21,258.321,1.9571,1.0,3.0,7.275724130399211
808,CHEMBL556147,active,CNC1CCc2cccc(OC(=O)N(C)C)c21,234.29899999999995,1.9537,1.0,3.0,6.292429823902063
809,CHEMBL544398,inactive,CN(C)C(=O)Oc1cccc2c1CCC2N(C)C,248.32599999999994,2.2959000000000005,0.0,3.0,7.886056647693163
810,CHEMBL555641,active,CN(C)C(=O)Oc1ccc2c(c1)C(N)CC2,220.27199999999993,1.693,1.0,3.0,6.119186407719209
811,CHEMBL538071,intermediate,CN(C)C(=O)Oc1cccc2c1C(N)CC2,220.27199999999993,1.693,1.0,3.0,6.337242168318426
812,CHEMBL541363,inactive,C#CCN(C)C1CCc2cccc(OC(=O)N(C)CC)c21,286.37500000000006,2.689400000000001,0.0,3.0,3.3575354797578787
813,CHEMBL540352,inactive,CCCNC1CCc2ccc(OC(=O)N(C)CC)cc21,276.38,3.1240000000000023,1.0,3.0,5.443697499232712
814,CHEMBL2093015,intermediate,C#CCN[C@H]1CCc2ccc(OC(=O)N(C)C)cc21,258.32099999999997,1.9571,1.0,3.0,5.647817481888637
815,CHEMBL347527,intermediate,CNCCc1cccc(OC(=O)N(C)C)c1,222.28799999999995,1.5089000000000001,1.0,3.0,6.552841968657781
816,CHEMBL542265,intermediate,CCCN(C)C(=O)Oc1ccc2c(c1)C(N)CC2,248.32599999999996,2.4732000000000003,1.0,3.0,5.136677139879544
817,CHEMBL543220,intermediate,CCCNC(=O)Oc1ccc2c(c1)C(N)CC2,234.29899999999995,2.1310000000000002,2.0,3.0,5.8297382846050425
818,CHEMBL2093014,intermediate,C#CCN[C@H]1CCc2ccc(OC(=O)N(C)CC)cc21,272.34799999999996,2.347200000000001,1.0,3.0,4.45717457304082
819,CHEMBL556161,intermediate,C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CCC)cc21,320.8200000000001,3.3907000000000025,1.0,3.0,4.357535479757878
820,CHEMBL151368,intermediate,CN(C)CCc1cccc(OC(=O)N(C)C)c1,236.31499999999997,1.8511000000000002,0.0,3.0,6.795880017344075
821,CHEMBL2093013,intermediate,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CCC)cc21,286.375,2.737300000000001,1.0,3.0,4.966576244513051
822,CHEMBL541885,intermediate,C#CCNC1CCc2ccc(OC(=O)N(C)CCCC)cc21,300.40200000000004,3.1274000000000024,1.0,3.0,4.94692155651658
823,CHEMBL147524,intermediate,CN(C)C(=O)Oc1cccc(CCN)c1,208.26099999999994,1.2482000000000002,1.0,3.0,6.638272163982407
824,CHEMBL147031,intermediate,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCCC)c1,302.41800000000006,3.0711000000000013,1.0,3.0,4.913640169325252
825,CHEMBL544166,intermediate,C#CCN(C)C1CCc2cccc(OC(=O)N(C)CCC)c21,300.4020000000001,3.0795000000000012,0.0,3.0,3.0
826,CHEMBL359288,intermediate,C#CCC1CCCc2ccc(OC(=O)N(C)C)cc21,257.333,3.1902000000000017,0.0,2.0,5.404503778174425
827,CHEMBL357953,intermediate,C#CC(C)NCCc1cccc(OC(=O)N(C)CC)c1,274.364,2.2909000000000006,1.0,3.0,4.856985199745905
828,CHEMBL539571,intermediate,C#CCNC1CCc2ccc(OC(=O)N(CC)CCCC)cc21,314.4290000000001,3.5175000000000027,1.0,3.0,4.140261433802853
829,CHEMBL450931,intermediate,C#CCNCCc1cccc(OC(=O)N(C)CCC)c1,274.364,2.2925000000000004,1.0,3.0,4.8124792791635365
830,CHEMBL358026,intermediate,C#CCNC(C)Cc1cccc(OC(=O)N(C)C)c1,260.337,1.9008,1.0,3.0,6.267606240177032
831,CHEMBL2093017,intermediate,C#CCN(C)[C@@H](C)Cc1cccc(OC(=O)N(C)C2CCCCC2)c1,342.4830000000002,3.9459000000000035,0.0,3.0,5.200659450546418
832,CHEMBL148879,intermediate,C#CCNC(C)Cc1cccc(OC(=O)N(C)C2CCCCC2)c1,328.4560000000002,3.6037000000000026,1.0,3.0,5.443697499232712
833,CHEMBL151194,intermediate,CCCN(C)C(=O)Oc1cccc(CCN)c1,236.31499999999997,2.0284,1.0,3.0,5.107905397309519
834,CHEMBL543216,intermediate,C#CCNC1CCc2ccc(OC(=O)N(C)c3ccccc3)cc21,320.392,3.531900000000003,1.0,3.0,6.259637310505756
835,CHEMBL151388,intermediate,CCN(C)C(=O)Oc1ccc2c(c1)C(N)CCC2,248.32599999999994,2.4732000000000003,1.0,3.0,5.206209615309182
836,CHEMBL554056,intermediate,C#CCNC1CCc2ccc(OC(=O)N(CC)C3CCCCC3)cc21,340.4670000000002,4.050100000000003,1.0,3.0,4.747146969020107
837,CHEMBL544165,intermediate,C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CC)cc21,306.79300000000006,3.000600000000002,1.0,3.0,4.5934598195660445
838,CHEMBL542981,intermediate,C#CCNC1CCc2cccc(OC(=O)N(C)CCC)c21,286.37500000000006,2.737300000000001,1.0,3.0,4.33913452199613
839,CHEMBL554453,intermediate,C#CCNC1CCc2ccc(OC(=O)N(C)C)cc21,258.32099999999997,1.9571,1.0,3.0,5.5376020021010435
840,CHEMBL2093019,intermediate,C#CCN[C@H]1CCc2ccc(OC(=O)N(C)CCCC)cc21,300.40200000000004,3.1274000000000024,1.0,3.0,5.031517051446065
841,CHEMBL545798,intermediate,C#CCN(C)C1CCc2ccc(OC(=O)N(C)CCC)cc21,300.40200000000004,3.0795000000000012,0.0,3.0,3.0
842,CHEMBL1788296,intermediate,CCN(C)C(=O)Oc1ccc2c(c1)[C@H](N)CC2,234.29899999999995,2.0831,1.0,3.0,5.211831628858833
843,CHEMBL541620,intermediate,C#CCNC1CCc2ccc(OC(=S)N(C)CC)cc21,288.416,2.512100000000001,1.0,3.0,3.3010299956639813
844,CHEMBL554055,intermediate,C#CCN(C)C1CCc2ccc(OC(=O)N(C)CC)cc21,286.375,2.689400000000001,0.0,3.0,2.886056647693163
845,CHEMBL555592,intermediate,C#CCNC1CCc2ccc(OC(=O)N(C)CCC)cc21,286.375,2.737300000000001,1.0,3.0,4.835647144215563
846,CHEMBL556028,intermediate,C#CCNC1CCc2ccc(OC(=O)N(C)CCCCCC)cc21,328.45600000000013,3.907600000000003,1.0,3.0,4.804100347590766
847,CHEMBL147033,intermediate,C#CCNC1CCc2ccc(OC(=O)N(C)C)cc2C1,272.348,1.8271000000000002,1.0,3.0,5.3872161432802645
848,CHEMBL151861,active,C#CC(C)NCCc1cccc(OC(=O)N(C)C)c1,260.337,1.9008,1.0,3.0,6.769551078621726
849,CHEMBL545797,active,C#CCN(CC)C1CCc2ccc(OC(=O)N(C)C)cc21,286.375,2.689400000000001,0.0,3.0,4.747146969020107
850,CHEMBL148760,intermediate,C#CC(C)NC1CCc2ccc(SC(=O)N(C)C)cc21,288.41600000000005,3.0589000000000013,1.0,3.0,5.7447274948966935
851,CHEMBL543215,intermediate,C#CCNC1CCc2ccc(OC(=O)N(C)C3CCCCC3)cc21,326.44000000000017,3.660000000000003,1.0,3.0,4.3851027839668655
852,CHEMBL1788300,intermediate,C#CCN[C@H]1CCc2ccc(OC(=O)N(C)CCC)cc21,286.375,2.737300000000001,1.0,3.0,5.070581074285707
853,CHEMBL545334,active,C#CCNC1CCc2ccc(OC(=S)N(C)C)cc21,274.389,2.122,1.0,3.0,3.3010299956639813
854,CHEMBL542266,active,CN(C)C(=O)Oc1ccc2c(c1)C(N(C)C)CC2,248.32599999999994,2.2959000000000005,0.0,3.0,5.667561540084395
855,CHEMBL151883,active,C#CCNCCc1cccc(OC(=O)N(C)CC)c1,260.33699999999993,1.9024,1.0,3.0,4.519993057042849
856,CHEMBL151559,active,C#CCN(C)CCc1cccc(OC(=O)N(C)CC)c1,274.364,2.2446,0.0,3.0,4.779891911959945
857,CHEMBL2093018,active,C#CCN(C)[C@@H](C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,344.4990000000002,4.193500000000004,0.0,3.0,5.468521082957745
858,CHEMBL2368067,active,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1O,442.6880000000002,4.937300000000006,2.0,3.0,4.519999959791458
859,CHEMBL267649,active,CN(C)Cc1ccc(CSCc2ccccc2CSCc2ccc(CN(C)C)o2)o1,444.6660000000003,5.862600000000007,0.0,6.0,5.045757490560675
860,CHEMBL13426,active,CN(C)Cc1ccc(CSCCCCCCCSCc2ccc(CN(C)C)o2)o1,438.70300000000015,6.112900000000007,0.0,6.0,6.214670164989233
861,CHEMBL418714,active,CN(C)Cc1ccc(CSCCCCCCCCSCc2ccc(CN(C)C)o2)o1,452.7300000000002,6.503000000000008,0.0,6.0,6.327902142064283
862,CHEMBL60380,active,CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,302.41800000000006,3.829100000000003,1.0,3.0,6.686132779630847
863,CHEMBL136933,active,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](NC(=O)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,450.71100000000035,6.394000000000007,1.0,2.0,4.539999925177879
864,CHEMBL139630,active,CC(=O)O[C@@H]1C2CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC[C@@H]1NC(=O)C=C(C)C,484.72500000000036,5.508100000000005,1.0,4.0,5.280000380871156
865,CHEMBL136611,active,CN[C@@H](C)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](OC)CC[C@]4(C)[C@H]3CC[C@]12C,343.5550000000001,5.108400000000005,1.0,2.0,4.079999984911641
866,CHEMBL343780,active,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1=O,440.67200000000025,5.1455000000000055,1.0,3.0,5.149999867728904
867,CHEMBL64633,active,CCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C2C1,344.4990000000002,4.783400000000004,1.0,3.0,6.876148359032914
868,CHEMBL12473,active,CN(C)Cc1ccc(CSCc2cccc(CSCc3ccc(CN(C)C)o3)c2)o1,444.6660000000002,5.862600000000007,0.0,6.0,5.823908740944319
869,CHEMBL12941,active,CN(C)Cc1ccc(CSCCNC(=O)CSCc2ccc(CN(C)C)o2)o1,425.6200000000002,3.2786000000000017,1.0,7.0,5.6020599913279625
870,CHEMBL12781,active,CN(C)Cc1ccc(CSCc2ccc(-c3ccc(CSCc4ccc(CN(C)C)o4)cc3)cc2)o1,520.7640000000002,7.529600000000008,0.0,6.0,6.7447274948966935
871,CHEMBL60379,active,CCN1CCC2CC1c1ccc(OC(=O)NC)cc12,260.337,2.6588000000000003,1.0,3.0,6.767003889607846
872,CHEMBL268499,active,CN(C)Cc1ccc(CSCCCCCCSCc2ccc(CN(C)C)o2)o1,424.67600000000016,5.7228000000000065,0.0,6.0,6.130768280269024
873,CHEMBL13206,active,CN(C)Cc1ccc(CSCCN/C=C(/NCCSCc2ccc(CN(C)C)o2)[N+](=O)[O-])o1,497.6870000000003,3.417200000000003,2.0,10.0,7.130768280269024
874,CHEMBL418712,active,CN(C)Cc1ccc(CSCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,466.75700000000023,6.893100000000008,0.0,6.0,6.337242168318426
875,CHEMBL413039,active,CC(=O)O[C@H]1[C@@H](NC(=O)c2ccccc2)[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@@H]12,524.7460000000005,4.906400000000004,2.0,5.0,3.6399999910458836
876,CHEMBL64529,active,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1,330.47200000000015,4.609300000000004,1.0,3.0,6.844663962534939
877,CHEMBL136135,active,C/C=C(\C)C(=O)NC1=CC[C@]2(C)[C@H]3CC[C@@]4(C)C(CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2C1=O,440.67200000000025,5.350600000000006,1.0,3.0,4.860000083248981
878,CHEMBL13522,active,CN(C)Cc1ccc(CSCc2ccc(CN(C)C)o2)o1,308.44700000000006,3.4292000000000025,0.0,5.0,4.356547323513812
879,CHEMBL13214,inactive,CN(C)Cc1ccc(CSCCNC(=O)NCCSCc2ccc(CN(C)C)o2)o1,454.66200000000026,3.4616000000000025,2.0,7.0,4.318758762624412
880,CHEMBL12937,inactive,CN(C)Cc1ccc(CSCCCCSCc2ccc(CN(C)C)o2)o1,396.6220000000001,4.942600000000005,0.0,6.0,6.6777807052660805
881,CHEMBL139424,inactive,C/C=C(\C)C(=O)N[C@@H]1C=C2CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,442.6880000000003,4.937300000000006,2.0,3.0,4.800000052738446
882,CHEMBL343054,inactive,C/C=C(\C)C(=O)N[C@H]1[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)C(=CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2[C@H]1OC(C)=O,500.7240000000003,4.478900000000004,2.0,5.0,4.210000001311122
883,CHEMBL292421,inactive,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,344.4990000000002,4.999400000000005,1.0,3.0,6.772113295386326
884,CHEMBL343365,inactive,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](NC(=O)c5ccccc5)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)N(C)C,466.7100000000003,5.364800000000005,2.0,3.0,4.110000009303415
885,CHEMBL335133,inactive,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C(=O)C(NC(=O)c5ccccc5)=CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,462.6780000000003,5.698200000000006,1.0,3.0,5.280000380871156
886,CHEMBL12858,inactive,CN(C)Cc1ccc(CSCCNC(=NC#N)NCCSCc2ccc(CN(C)C)o2)o1,478.6880000000003,3.1786800000000017,2.0,8.0,6.5376020021010435
887,CHEMBL424100,inactive,C/C(=C\C(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1)C(C)C,468.7700000000003,6.944800000000009,0.0,2.0,5.210000001311122
888,CHEMBL13166,inactive,CN(C)Cc1ccc(CSCCCCCSCc2ccc(CN(C)C)o2)o1,410.64900000000017,5.332700000000005,0.0,6.0,6.045757490560675
889,CHEMBL13122,intermediate,CN(C)Cc1ccc(CSCCNc2cc(NCCSCc3ccc(CN(C)C)o3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,592.7440000000004,5.502800000000005,2.0,12.0,7.552841968657781
890,CHEMBL137721,active,CN[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1,358.6140000000002,5.103500000000006,1.0,2.0,4.6899999882307535
891,CHEMBL139685,intermediate,CN[C@H]1CC[C@@]2(C)C(CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1,360.63000000000017,5.183400000000005,1.0,2.0,5.210000001311122
892,CHEMBL342245,intermediate,C/C=C(\C)C(=O)N[C@H]1C(OC(C)=O)C[C@@]2(C)C(CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1OC(C)=O,542.7610000000003,5.049700000000005,1.0,6.0,4.300000029139088
893,CHEMBL275537,active,CN(C)Cc1ccc(CSCCCSCc2ccc(CN(C)C)o2)o1,382.5950000000001,4.552500000000005,0.0,6.0,6.481486060122113
894,CHEMBL409854,intermediate,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C(=O)/C=C/c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,490.77600000000035,7.135800000000009,0.0,2.0,4.70999991085297
895,CHEMBL12547,inactive,CN(C)Cc1ccc(CSCCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,480.7840000000003,7.28320000000001,0.0,6.0,5.886056647693163
896,CHEMBL344593,intermediate,C/C(=C\C(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1)C(C)C,470.78600000000034,7.024700000000009,0.0,2.0,5.190000154058473
897,CHEMBL337494,inactive,C/C=C(\C)C(=O)N[C@H]1[C@@H](O)C[C@@]2(C)C(CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1O,458.68700000000024,3.9081000000000032,3.0,4.0,4.480000028175458
898,CHEMBL13308,intermediate,CN(C)Cc1ccc(CSCCSCc2ccc(CN(C)C)o2)o1,368.5680000000001,4.162400000000003,0.0,6.0,6.301029995663981
899,CHEMBL344384,intermediate,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,372.64100000000013,5.445700000000007,0.0,2.0,4.399999967876858
900,CHEMBL136251,active,C/C=C(\C)C(=O)N[C@@H]1C=C2CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,424.6730000000003,5.886600000000007,1.0,2.0,5.110000065251387
901,CHEMBL136765,active,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C,400.6510000000003,5.362400000000005,0.0,2.0,4.70000006855703
902,CHEMBL140241,active,CO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C=O)[C@@]4(C)CC[C@@H]32)C1,371.5650000000002,4.977200000000005,0.0,2.0,4.3100000171743025
903,CHEMBL137039,active,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3C4=CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1=O,438.65600000000023,5.065600000000005,1.0,3.0,5.2399999527072705
904,CHEMBL422098,active,CC(=O)N[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1,388.64000000000016,5.100100000000006,1.0,2.0,4.159999981744464
905,CHEMBL434042,active,CC(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@H]32)C1,402.6670000000002,5.442300000000006,0.0,2.0,4.149999990420336
906,CHEMBL136052,active,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,402.66700000000026,5.442300000000006,0.0,2.0,4.300000029139088
907,CHEMBL413549,active,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,330.47200000000015,4.609300000000004,1.0,3.0,6.903089986991944
908,CHEMBL12472,active,CN(C)Cc1ccc(CSCc2ccc(CSCc3ccc(CN(C)C)o3)cc2)o1,444.6660000000002,5.862600000000007,0.0,6.0,6.585026652029182
909,CHEMBL421920,active,C/C=C(\C)C(=O)N[C@H]1[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2[C@H]1OC(C)=O,502.7400000000003,4.558800000000004,2.0,5.0,3.739999990121752
910,CHEMBL136317,active,C[C@H](NC=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,374.6130000000002,4.710000000000004,1.0,2.0,5.190000154058473
911,CHEMBL302168,active,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C2C1,358.52600000000024,5.173500000000005,1.0,3.0,6.798602875679548
912,CHEMBL1202417,active,CN(C)Cc1ccc(CSCC/N=C/NCCSCc2ccc(CN(C)C)o2)o1,438.6630000000002,3.780300000000003,1.0,7.0,5.522878745280337
913,CHEMBL61274,active,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1,316.4450000000001,4.219200000000003,1.0,3.0,7.142667503568732
914,CHEMBL136686,active,CO[C@@H]1CC2=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,373.5810000000002,4.421400000000005,1.0,3.0,3.6000000054478725
915,CHEMBL342394,active,CO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)C1,359.5980000000002,5.530500000000006,0.0,2.0,4.3700000191416315
916,CHEMBL338755,active,CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,507.72600000000045,6.776600000000006,2.0,5.0,9.522878745280337
917,CHEMBL362444,intermediate,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,262.30899999999997,1.8587,1.0,4.0,7.568636235841013
918,CHEMBL367795,intermediate,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,276.33599999999996,2.2488,1.0,4.0,7.086186147616283
919,CHEMBL362049,inactive,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,338.4070000000001,4.059820000000003,1.0,4.0,7.886056647693163
920,CHEMBL178132,inactive,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCOC2N3C)cc1,366.4610000000001,4.874800000000004,1.0,4.0,5.413412695328245
921,CHEMBL361409,inactive,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,289.37899999999996,2.1640000000000006,1.0,4.0,7.026872146400302
922,CHEMBL369554,inactive,CCNC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,263.29299999999995,2.1914,1.0,4.0,6.443697499232712
923,CHEMBL178770,inactive,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,325.3640000000001,4.0024200000000025,1.0,4.0,7.638272163982407
924,CHEMBL179320,inactive,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2O3)cc1,353.4180000000001,4.817400000000005,1.0,4.0,5.576754126063192
925,CHEMBL362704,inactive,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,263.29299999999995,2.1914,1.0,4.0,6.080921907623926
926,CHEMBL178294,intermediate,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,325.3640000000001,4.002420000000003,1.0,4.0,7.251811972993799
927,CHEMBL178792,intermediate,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,353.4180000000001,4.817400000000005,1.0,4.0,5.366531544420414
928,CHEMBL539624,inactive,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C,381.47600000000017,4.241600000000004,1.0,4.0,6.903089986991944
929,CHEMBL345124,intermediate,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,414.5970000000002,4.988400000000004,2.0,2.0,4.490797477668897
930,CHEMBL179455,inactive,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCNCCCNCCCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21,638.884,7.000500000000006,5.0,6.0,8.809668301829708
931,CHEMBL361165,inactive,COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,605.851,5.944200000000005,3.0,6.0,6.021363051615525
932,CHEMBL535812,active,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,572.8410000000002,9.912499999999996,2.0,4.0,9.086186147616283
933,CHEMBL359719,inactive,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)OC(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,484.54500000000036,3.3869000000000025,2.0,8.0,5.6020599913279625
934,CHEMBL183507,inactive,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@](C)(CC[C@]45OC(=O)[C@](OC)(C(=O)[C@@]42C)C5(C)C)O3)cc1,510.5390000000004,2.829900000000001,1.0,9.0,6.638272163982407
935,CHEMBL424984,intermediate,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)C=CC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,466.53000000000026,3.4364000000000026,2.0,7.0,7.045757490560675
936,CHEMBL183813,intermediate,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,468.54600000000033,3.6604000000000028,2.0,7.0,7.221848749616356
937,CHEMBL367571,intermediate,COC1=CC(=O)[C@@]2(C)[C@](O)(CC[C@@]3(C)Oc4cc(-c5cc(OC)c(OC)c(OC)c5)oc(=O)c4C[C@@]23O)C1(C)C,556.6080000000003,3.4277000000000024,2.0,10.0,6.376750709602099
938,CHEMBL1161674,intermediate,NC1=C2CCCCC2=NC2CCCCC12,204.31699999999998,2.7866000000000017,1.0,2.0,6.439997673226633
939,CHEMBL1161714,active,Nc1c2c(nc3cccc(F)c13)C1CC(C2)C1,228.26999999999992,3.0058000000000016,1.0,2.0,7.540004743952609
940,CHEMBL1161715,inactive,Nc1c2c(nc3ccc(O)cc13)CCCC2,214.26799999999994,2.4014000000000006,2.0,3.0,6.790002703917631
941,CHEMBL143812,active,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,298.8170000000001,4.856500000000003,1.0,2.0,9.489991487059765
942,CHEMBL1161719,active,C=C1c2ccccc2N=C2CCCCCN12,212.2959999999999,3.576900000000002,0.0,2.0,5.430000267796054
943,CHEMBL1161720,active,C=C1c2cccc(Cl)c2N=C2CCCCCN12,246.74099999999993,4.230300000000003,0.0,2.0,5.820000358220839
944,CHEMBL1161717,active,C=C1c2ccc(Cl)cc2N=C2CCCCCN12,246.74099999999993,4.230300000000003,0.0,2.0,6.799998134593398
945,CHEMBL1161718,active,C=C1c2cc(Cl)ccc2N=C2CCCCCN12,246.74099999999993,4.230300000000003,0.0,2.0,6.299997602857746
946,CHEMBL1161716,active,C=C1c2c(Cl)cccc2N=C2CCCCCN12,246.7409999999999,4.230300000000003,0.0,2.0,5.770000934050708
947,CHEMBL188823,active,COc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,364.48900000000015,4.989620000000005,0.0,4.0,8.236572006437063
